Company ID,Client Status,Deposits (Co or Firm),Investment Balances (Co or Firm),Loans (Co or Firm),Credit Lines *,MD Name,State,Client Tier,Business Group,Most recent Call Report,,
d157,Non-Client,,,,,Dominic,IL,,Life Science and Healthcare,,,
d161,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
d162,Former Client,0,0,0,0,Dominic,TX,Bronze,Life Science and Healthcare,8/8/18,,
d162,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
d163,Non-Client,,,,,,CO,,Life Science and Healthcare,,,
d163,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d171,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
D176,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
D177,Former Client,0,0,0,,Betty,CA,Silver,Life Science and Healthcare,,,
d179,Former Client,0,0,0,,Jeff,MN,Silver,Life Science and Healthcare,,,
d180,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
d181,Client,1134,0,0,3002,Jeff,NJ,Bronze,Life Science and Healthcare,9/16/20,,
d181,Non-Client,,,,,Kate,NC,,Life Science and Healthcare,,,
d181,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
d181,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
D183,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
d183,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
D186,Non-Client,,,,,,MI,,Life Science and Healthcare,,,
d187,Former Client,0,0,0,,Jeff,MN,Silver,Life Science and Healthcare,,,
d194,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
d194,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
d194,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
d194,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
d195,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
d195,Non-Client,,,,,,NY,,Life Science and Healthcare,,,
d212,Former Client,0,0,0,2800,Peter,TX,Silver,Sponsor Finance - Life Sci,,,
d212,Non-Client,,,,,,KY,,Life Science and Healthcare,,,
D215,Client,3414,1601,2288,2588,Kate,MA,Silver,Life Science and Healthcare,11/25/20,,
d226,Client,1812,0,0,0,Chris,WA,Bronze,Life Science and Healthcare,8/12/20,,
d226,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
d226,Non-Client,,,,,Jeff,MI,,Life Science and Healthcare,,,
d245,Client,5523,0,0,5000,Kate,MA,Bronze,Life Science and Healthcare,9/7/20,,
d246,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d249,Former Client,0,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,,,
D249,Non-Client,,,,,Jeff,IA,,Life Science and Healthcare,,,
d250,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
d250,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d251,Non-Client,,,,,Chris,OR,,Life Science and Healthcare,,,
d251,Client,0,0,0,,,MA,Gold,Sponsor Finance - Life Sci,,,
d251,Former Client,0,0,0,,Kate,MA,Gold,Life Science and Healthcare,,,
d252,Non-Client,,,,,,NJ,,Life Science and Healthcare,9/15/16,,
d254,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,12/14/16,,
d254,Former Client,0,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/3/16,,
d255,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
d256,Former Client,0,0,0,3000,Chris,CA,Gold,Life Science and Healthcare,,,
d256,Non-Client,,,,,,OH,,Life Science and Healthcare,,,
d257,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
d257,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
d260,Former Client,0,0,0,1000,Joe,NY,Gold,HC Corporate Finance,10/2/19,,
d263,Non-Client,,,,,,NJ,,Life Science and Healthcare,,,
d272,Client,7308,2746,0,3000,Kevin,GA,Bronze,Life Science and Healthcare,8/12/20,,
d272,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,,,
d273,Client,1698,1223,0,1100,Betty,CA,Gold,Life Science and Healthcare,11/1/20,,
D274,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
d275,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d275,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
d276,Non-Client,,,,,Laura,NC,,Life Science and Healthcare,,,
d276,Non-Client,,,,,Laura,NY,,Life Science and Healthcare,,,
d278,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/21/17,,
d282,Non-Client,,,,,Chris,OR,Silver,Life Science and Healthcare,,,
d282,Non-Client,,,,,,KS,,Life Science and Healthcare,,,
d282,Client,1206,0,0,,,TX,Silver,Sponsor Finance - Life Sci,,,
d284,Client,2629,0,1101,1300,Laura,MD,Gold,Life Science and Healthcare,10/14/20,,
d284,Client,1208,0,0,3000,Kate,MA,Bronze,Life Science and Healthcare,8/12/20,,
d284,Client,6045,0,0,1800,Kevin,MA,Silver,Life Science and Healthcare,7/23/20,,
d286,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
d287,Non-Client,,,,,Jeff,IN,,Life Science and Healthcare,,,
D287,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d289,Former Client,0,0,0,,Jeff,IL,,Life Science and Healthcare,,,
D291,Former Client,0,0,0,,Betty,CA,,Life Science and Healthcare,,,
D291,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
D292,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d292,Non-Client,,,,,Jeff,CO,,Life Science and Healthcare,,,
d293,Non-Client,,,,,Laura,GA,Silver,Life Science and Healthcare,,,
D294,Client,1351,0,0,1000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
d294,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d295,Former Client,0,0,0,,Betty,,Gold,Life Science and Healthcare,,,
d295,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d296,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d298,Client,2231,2095,0,1000,Kate,MA,Bronze,Life Science and Healthcare,9/8/20,,
D298,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
d299,Client,2660,0,0,6731,Dominic,TX,Iron,Life Science and Healthcare,5/19/20,,
d300,Client,8339,3449,0,7500,Betty,CA,Gold,Life Science and Healthcare,10/20/20,,
d300,Client,1233,1271,0,1665,Kate,MA,Silver,Life Science and Healthcare,8/9/20,,
d300,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
d302,Client,0,0,0,,Kate,PA,Bronze,Life Science and Healthcare,5/24/20,,
d302,Client,2048,0,0,2024,Kate,NY,Bronze,Life Science and Healthcare,4/26/20,,
d306,Client,1030,0,1288,1165,Jeff,IL,Gold,Life Science and Healthcare,10/19/20,,
d306,Former Client,0,0,0,,Chris,CA,Bronze,Life Science and Healthcare,,,
d306,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
D307,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
d308,Client,0,0,0,1000,Kevin,NY,Iron,Life Science and Healthcare,2/11/20,,
d309,Client,1,1,1,1,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
d309,Former Client,0,0,0,,Betty,CA,Silver,Life Science and Healthcare,,,
d310,Former Client,0,0,0,5000,Chris,CA,Iron,Life Science and Healthcare,8/8/19,,
d311,Non-Client,,,,,Joe,IL,Gold,Life Science and Healthcare,,,
d313,Former Client,0,0,0,,Laura,NC,Bronze,Life Science and Healthcare,8/29/17,,
d313,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
D316,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
d317,Client,2526,0,0,1300,Laura,PA,Silver,Life Science and Healthcare,9/29/20,,
d317,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
d320,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
d320,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
d321,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
d322,Client,3516,0,0,2000,Jeff,CO,Bronze,Life Science and Healthcare,8/9/20,,
D323,Former Client,0,0,0,,Jeff,CO,Bronze,Life Science and Healthcare,,,
d325,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,6/20/19,,
d325,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
d329,Former Client,0,0,0,,Jeff,CO,,Life Science and Healthcare,,,
D337,Client,1396,0,0,,Chris,AZ,Bronze,Life Science and Healthcare,8/12/20,,
D337,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,11/2/15,,
d337,Former Client,0,0,0,,Betty,CA,Bronze,Life Science and Healthcare,,,
d340,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d342,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/10/19,,
d344,Client,2387,0,0,5000,Kevin,MA,Bronze,Life Science and Healthcare,8/18/20,,
d347,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,11/8/19,,
d347,Former Client,0,0,0,,Kate,MA,Gold,Life Science and Healthcare,4/9/19,,
d348,Client,5894,1148,0,6600,Betty,CA,Gold,Life Science and Healthcare,9/30/20,,
d348,Client,3372,2746,2023,5550,Chris,CA,Gold,Life Science and Healthcare,8/16/20,,
d349,Client,1641,2143,0,3900,Kate,MA,Gold,Life Science and Healthcare,7/21/20,,
d349,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,7/15/14,,
d350,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,5/9/18,,
d351,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d352,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
d353,Client,0,0,0,7500,Kate,MA,Iron,Life Science and Healthcare,9/9/20,,
d355,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,1/29/20,,
d356,Former Client,0,0,0,,Laura,GA,Iron,Life Science and Healthcare,2/19/18,,
d360,Client,4683,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
d363,Former Client,0,0,0,,Dominic,AZ,Bronze,Life Science and Healthcare,,,
d364,Client,2624,0,0,2500,Betty,CA,Bronze,Life Science and Healthcare,9/10/20,,
D364,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
d365,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,3/12/14,,
d365,Non-Client,,,,,Dominic,CA,Silver,Life Science and Healthcare,2/24/14,,
D367,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
D369,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,2/15/17,,
d371,Client,1567,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
d373,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,8/8/20,,
d373,Former Client,0,0,0,,Laura,GA,Bronze,Life Science and Healthcare,8/7/14,,
d374,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,4/30/17,,
d377,Former Client,0,0,0,2500,Jeff,MN,Bronze,Life Science and Healthcare,2/1/20,,
d382,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,11/18/15,,
d383,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d384,Former Client,0,0,0,0,Jeff,CA,Bronze,Life Science and Healthcare,2/20/20,,
d385,Client,4134,0,0,,Chris,OR,Bronze,Life Science and Healthcare,8/12/20,,
d389,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,9/27/20,,
d389,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
D391,Former Client,0,0,0,,Chris,CA,Iron,Life Science and Healthcare,2/19/18,,
d396,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,9/3/16,,
d404,Client,0,0,0,,Chris,CA,Iron,Life Science and Healthcare,8/8/19,,
d404,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d406,Client,45.1,0,0,,Laura,VA,Bronze,Life Science and Healthcare,9/13/20,,
d407,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d410,Non-Client,,,,,Jeff,TX,,Life Science and Healthcare,,,
d415,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,11/1/15,,
D415,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d417,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
d417,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
d422,Client,2492,0,0,5000,Dominic,CA,Silver,Life Science and Healthcare,10/8/20,,
D423,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
d424,Client,3804,0,0,,Betty,,Bronze,Life Science and Healthcare,8/12/20,,
d425,Client,1278,0,0,5075,Betty,,Bronze,Life Science and Healthcare,8/12/20,,
d427,Client,5000,1699,0,2500,Dominic,CA,Silver,Life Science and Healthcare,9/6/20,,
d432,Non-Client,,,,,Jeff,MO,,Life Science and Healthcare,,,
d433,Client,5036,5427,2378,7528,Kate,MA,Gold,Life Science and Healthcare,8/9/20,,
d433,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
d435,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
d439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
D439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
d439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
d440,Client,8072,0,0,5000,Betty,NY,Silver,Life Science and Healthcare,8/12/20,,
d440,Non-Client,,,,,Betty,,,Life Science and Healthcare,,,
d443,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
d459,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,3/10/19,,
d459,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,9/3/16,,
d474,Client,0,1930,1750,2755,Betty,CA,Gold,Life Science and Healthcare,9/8/20,,
d474,Former Client,0,0,0,1100,Kate,MA,Bronze,Life Science and Healthcare,10/23/19,,
D481,Former Client,0,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/8/19,,
d481,Non-Client,,,,,Vera,MA,Bronze,Life Science and Healthcare,12/19/17,,
d481,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
d491,Client,9675,0,0,,Kate,RI,Bronze,Life Science and Healthcare,11/5/20,,
D493,Non-Client,,,,,Betty,CA,Bronze,Life Science and Healthcare,2/6/17,,
D493,Non-Client,,,,,Joe,FL,,Life Science and Healthcare,,,
d494,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,3/23/20,,
d495,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Kevin,PA,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Jeff,MI,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Kevin,NJ,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Laura,FL,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Chris,OR,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Kevin,DE,,Life Science and Healthcare,,,
d495,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
d497,Client,7407,0,5039,6039,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
d497,Client,1016,0,0,2000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
d498,Client,5293,0,0,4000,Betty,CA,Bronze,Life Science and Healthcare,6/7/20,,
D508,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
d512,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
d516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
D517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
D517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Jeff,OK,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
D517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,,KY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,,NV,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
D517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
D517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
d517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d527,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,7/20/17,,
d528,Client,2002,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
d529,Non-Client,,,,,Chris,WA,,Life Science and Healthcare,2/20/18,,
d550,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
D553,Former Client,0,0,0,,Jeff,CO,,Life Science and Healthcare,,,
d560,Former Client,0,0,0,,Jeff,MN,Silver,Life Science and Healthcare,,,
D563,Client,4643,0,8925,8925,Chris,WA,Bronze,Life Science and Healthcare,7/21/20,,
d572,Non-Client,,,,,Vera,,Bronze,Life Science and Healthcare,9/14/17,,
d577,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
d578,Client,4986,0,0,3500,Kevin,MA,Silver,Life Science and Healthcare,7/16/20,,
D578,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/19/18,,
d579,Client,0,1085,0,3000,Betty,CA,Silver,Life Science and Healthcare,9/8/20,,
d584,Client,1195,0,0,,Betty,CA,Bronze,Life Science and Healthcare,11/2/20,,
d584,Client,1000,1700,0,,Betty,WA,Bronze,Life Science and Healthcare,8/12/20,,
D585,Client,2022,0,0,,Kate,NY,Bronze,Life Science and Healthcare,4/22/20,,
d585,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,5/31/18,,
d588,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,8/18/20,,
d593,Client,3020,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,8/9/20,,
D596,Client,3359,1506,0,9000,Chris,CA,Gold,Life Science and Healthcare,8/31/20,,
d613,Client,2781,0,0,5000,Dominic,CA,Silver,Life Science and Healthcare,10/29/20,,
d617,Client,1188,0,0,5000,Kate,MA,Bronze,Life Science and Healthcare,10/19/20,,
d618,Client,1937,0,7600,7600,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
d620,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
d625,Non-Client,0,0,0,,,NJ,,Life Science and Healthcare,,,
d628,Client,1000,3718,0,2500,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
d629,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d631,Client,4133,0,3000,3400,Dominic,CA,Gold,Life Science and Healthcare,11/16/20,,
d635,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
d640,Former Client,0,0,0,2500,Peter,MO,Bronze,Sponsor Finance - Life Sci,,,
d642,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,8/17/20,,
d643,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,9/27/18,,
d644,Client,2071,0,6992,6992,Kate,MA,Bronze,Life Science and Healthcare,8/12/20,,
d648,Client,4978,0,0,,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
d651,Client,1326,0,2796,2896,Kevin,MA,Bronze,Life Science and Healthcare,8/31/20,,
D656,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
d658,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,11/29/18,,
d660,Client,1000,9642,0,2500,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
d660,Client,0,0,0,,Kevin,NY,Bronze,Life Science and Healthcare,7/22/19,,
d661,Non-Client,,,,,Jeff,MO,,Life Science and Healthcare,,,
d666,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
d670,Former Client,0,0,0,,Kate,OH,,Life Science and Healthcare,,,
d671,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
d672,Client,1996,0,0,5000,Laura,PA,Bronze,Life Science and Healthcare,9/29/20,,
D678,Client,6791,0,5680,5680,Laura,FL,Bronze,Life Science and Healthcare,9/22/20,,
d680,Client,5793,0,2896,3350,Peter,OH,Gold,Sponsor Finance - Life Sci,4/25/19,,
d688,Client,1600,0,0,,Betty,WA,Silver,Life Science and Healthcare,7/19/20,,
D690,Non-Client,,,,,Vera,CT,Bronze,Life Science and Healthcare,6/3/19,,
d692,Client,2149,0,2693,3100,Peter,TX,Silver,Sponsor Finance - Life Sci,10/7/19,,
d696,Client,1094,0,0,,Kate,MA,Silver,Life Science and Healthcare,9/9/20,,
d698,Non-Client,,,,,Betty,,Silver,Life Science and Healthcare,2/4/20,,
D699,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
d700,Client,3108,0,0,2500,Kate,MA,Bronze,Life Science and Healthcare,8/12/20,,
d703,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
d705,Non-Client,,,,,,IL,,Life Science and Healthcare,,,
D710,Client,2759,0,0,1000,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
d712,Client,0,0,2079,2500,Peter,FL,Bronze,Sponsor Finance - Life Sci,,,
D715,Non-Client,,,,,Betty,CA,Silver,Life Science and Healthcare,2/19/20,,
d716,Former Client,0,0,0,,Dominic,CA,Silver,Life Science and Healthcare,7/23/18,,
d718,Client,1508,0,1914,2114,Laura,VA,Bronze,Life Science and Healthcare,11/2/20,,
d719,Client,9141,0,0,3000,Kate,MA,Bronze,Life Science and Healthcare,5/26/20,,
d722,Client,1499,0,0,,Kevin,NJ,Bronze,Life Science and Healthcare,8/12/20,,
d723,Client,1469,0,0,,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
d723,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
